city,zip,lat,lon
"Berlin Friedrichshain-Kreuzberg",10963,52.5015,13.43512
"Berlin Friedrichshain-Kreuzberg",10965,52.5015,13.43512
"Berlin Friedrichshain-Kreuzberg",10967,52.5015,13.43512
"Berlin Friedrichshain-Kreuzberg",10969,52.5015,13.43512
"Berlin Friedrichshain-Kreuzberg",10997,52.5015,13.43512
"Berlin Friedrichshain-Kreuzberg",10999,52.5015,13.43512
Krosigk,06193,51.60959,11.93359
Helmenzen,57612,50.7,7.61667
"Utarp, Harlingerland",26556,53.60782,7.48330999999996
"Neuenkirchen bei Neubrandenburg Ihlenfeld",17039,53.59008,13.33683
"Mayschoß",53508,50.5333,7.01667
"Betzdorf, Sieg",57518,50.7833,7.88333
"Herborn, Hessen",35745,50.6833,8.31667
"Böhlen, Thüringen",98701,50.6,11.05
Axstedt,27729,53.3539,8.77238999999997
Elskop,25361,53.808782,9.477172
"Triebischtal Perne",01665,51.0894,13.4182
"Wendelstein, Mittelfranken",90530,49.3536,11.1483
"Güby",24357,54.4859065328657,9.66688449680038
"Overath, Bergisches Land",51491,50.95,7.3
Fichtenau,74579,49.0667,10.2167
Zachenberg,94239,48.9667,13.0
"Waldmünchen Häuslarn",93449,49.3786,12.7042
"Velbert Neviges",42553,51.3098033,7.0878942
Ausacker,24975,54.7392898633,9.57490558779
"Neukalen Neukalen",17154,53.82014,12.78979
Gettorf,24214,54.4069172040774,9.97400405108938
"Herzberg (Elster) Gräfendorf bei Herzberg, Elster",04916,51.6560759834675,13.2232667407227
Turnow-Preilack,03185,51.8666761131432,14.3999686190796
"Burg (Dithmarschen)",25712,54.000347,9.258527
Kehnert,39517,52.34104,11.85533
"Feldberger Seenlandschaft Laeven",17258,53.3391,13.4188
"Ostrau, Sachsen",04749,51.2,13.1667
"Altenmarkt an der Alz",83352,48.0,12.5333
"Stuttgart Münster",70376,48.8213,9.22
Aebtissinwisch,25572,53.970947,9.289993
"Marktl, Inn",84533,48.25,12.85
"Wuppertal Stadt Sprockhövel",42279,51.36415,7.24662000000001
"Dippach bei Berka",99837,50.9167,10.0333
Wankendorf,24601,54.11254,10.20367
"Eisingen, Kreis Würzburg",97249,49.7597,9.83111
Wiepke,39638,52.59986,11.33304
"Süderholz, Vorpommern Griebenow",18516,54.08316,13.24041
"Schmißberg",55765,49.6667,7.2
"Neu Zauche",15913,51.9274253457144,14.0895286560059
"Tribsees Tribsees",18465,54.0908,12.7605599999999
"Tannhausen bei Ellwangen, Jagst Ellrichsbronn",73485,48.9667,10.35
"Waldenburg (Württemberg)",74638,49.1875,9.64222
"Glasewitz Dehmen",18276,53.80255,12.2823100000001
"Obermarchtal Brühlhof",89611,48.2333333,9.5666667
"Bad Herrenalb",76332,48.8,8.43333
Grolsheim,55459,49.9,7.91667
Dockendorf,54636,49.9167,6.46667
Treffelstein,93492,49.4167,12.6167
Kuhlen-Wendorf,19412,53.68512,11.62756
Dossenheim,69221,49.4503,8.67472
Wessobrunn,82405,47.8833,11.0333
Seeshaupt,82402,47.8333,11.3
"Norheim, Nahe",55585,49.8,7.81667
Leuterod,56244,50.4833,7.81667
Laufersweiler,55487,49.9,7.3
"Sprendlingen, Rheinhessen",55576,49.8667,7.98333
"Dettmannsdorf bei Bad Sülze Wöpkendorf",18334,54.12268,12.50668
"Trent, Rügen Libnitz",18569,54.5330476110632,13.2732863783265
Cloppenburg,49661,52.84463,8.05208
Hauroth,56761,50.25,7.1
Kirchlauter,96166,50.05,10.7167
"Allendorf bei Rudolstadt",07426,50.65,11.1667
Weitersburg,56191,50.4167,7.6
Joachimsthal,16247,52.97708,13.7439899999999
"Reichenbach am Heuberg",78564,48.1333,8.85
"Altenhof bei Röbel",17209,53.353855,12.357349
"Belzig Dippmannsdorf",14806,52.22085,12.59674
"Dermbach, Thüringen",36466,50.7167,10.1333
"Schenkendöbern Taubendorf",03172,51.87838,14.6209
Seesbach,55629,49.85,7.55
"Kappel, Hunsrück",55483,50.0,7.36667
"Hollenbach bei Aichach",86568,48.4833,11.0667
Roskow,14778,52.47228,12.7191800000001
"Brandhorst, Sachsen-Anhalt",06785,51.80788,12.4134300000001
"Schwarzenborn, Knüll",34639,50.9167,9.45
Wanderup,24997,54.6880102531646,9.33558143930447
Plodda,06774,51.65992,12.44803
"Neuburg am Rhein",76776,48.9833,8.25
Zschaitz-Ottewig,04720,51.175,13.2
"Schleife, Oberlausitz",02959,51.54389,14.53331
"Kessin bei Rostock Beselin",18196,54.04714,12.21061
"Balje, Kreis Stade",21730,53.83159,9.1337
"Karlsruhe (Baden) Palmbach",76228,49.0047,8.38583
"Gransee Kraatz-Buberow",16775,52.97902,13.19501
Bobingen,86399,48.2667,10.8333
"Beutelsbach, Niederbayern",94501,48.55,13.1167
"Zirkow Schmacht",18528,54.38386,13.57946
"Warnkenhagen bei Teterow Tellow",17168,53.84659,12.51693
Mickhausen,86866,48.25,10.6333
"Haren (Ems)",49733,52.79468,7.23676
"Tönning (Nordseebad)",25832,54.3180909829608,8.93713844163407
Fretterode,37318,51.3193821956505,10.0078964233398
Lutterbek,24235,54.3912646577955,10.2765577793122
"Lödderitz",39240,51.88323,11.95331
"Wernau (Neckar)",73249,48.7,9.41667
"Stralsund Vogelsang",18437,54.2928935,13.0146056
"Neuburg bei Wismar Nantrow",23974,53.98505,11.63238
"Hohen Sprenz",18299,53.91232,12.1953599999999
Tinningstedt,25917,54.8116271137369,8.93166266636857
Wienrode,38889,51.76526,10.9741
Meerane,08393,50.85,12.4667
"Weißenbrunn, Kreis Kronach",96369,50.2,11.35
Rieps,19217,53.77123,10.86777
Rosenkopf,66894,49.35,7.43333
Ursensollen,92289,49.4,11.7667
"Hohenburg, Oberpfalz",92277,49.3,11.8
"Osterbruch, Niederelbe",21762,53.77811,8.94164
"Schwarzach (Odenwald)",74869,49.3767,8.98889
"Eßweiler",67754,49.55,7.56667
Unterpleichfeld,97294,49.8667,10.05
Norderheistedt,25779,54.24454,9.14641
"Vogtsburg im Kaiserstuhl",79235,48.0833,7.63333
"Wildenfels bei Zwickau",08134,50.6576,12.5829
"Hohenau, Niederbayern",94545,48.85,13.4833
"Steinhagen, Westfalen",33803,52.00501,8.41507999999999
"Crivitz Crivitz",19089,53.57408,11.6528499999999
"Mühlanger",06888,51.8550985421476,12.7374563598632
Untersiemau,96253,50.2,10.9667
"Eggstedt, Holstein",25721,54.0539856954151,9.25806160601902
Stadtkyll,54589,50.35,6.53333
"Neu Kaliß Raddenfort",19294,53.18752,11.26638
Auengrund,98673,50.4667,10.85
"Heiligengrabe Königsberg",16909,53.05835,12.43637
Eulgem,56761,50.2333,7.16667
"Münsterappel",67822,49.7333,7.88333
Bordesholm,24582,54.1734274524028,10.0354430838879
"Kalübbe, Holstein",24326,54.11826,10.28126
"Spantekow Dennin",17392,53.79024,13.47986
"Krautscheid, Eifel",54673,50.0667,6.33333
Brotterode,98599,50.8333,10.4333
"Edling bei Wasserburg am Inn",83533,48.0667,12.1667
"Süplingen",39343,52.28781,11.32401
"Berglen (Württemberg)",73663,48.8667,9.46667
Esterwegen,26897,52.99278,7.63266999999996
"Großbockedra",07646,50.85,11.65
"Winterfeld bei Salzwedel",29416,52.73864,11.24311
"Hübitz",06308,51.59589,11.5518099999999
Ammerbuch,72119,48.55,8.96667
"Hohenbrunn Riemerling",85521,48.05,11.7
"Wonneberg Untermoosen bei Waging am See",83329,47.9166,12.7318
"Gelbensande Willershagen",18182,54.19579,12.32393
"Waldkirch (Breisgau)",79183,48.1,7.96667
Oberirsen,57635,50.7167,7.58333
Beinerstadt,98660,50.4667,10.6
"Oberuckersee Blankenburg bei Prenzlau",17291,53.21595,13.93622
Dorsel,53533,50.3833,6.8
"Wülperode",38835,51.9811325908121,10.5984550476073
"Henau, Hunsrück",55490,49.8667,7.5
"Vogtländisches Oberland Hohndorf",07937,50.611879,12.135526
Mehna,04626,50.9646,12.3217
Beschendorf,23738,54.18197,10.87873
Birkweiler,76831,49.2033,8.03833
"Altentreptow Rosemarsow",17087,53.7321185563838,13.243018777771
"Hösbach",63768,50.0,9.2
Schlierschied,55483,49.8667,7.43333
"Rümmelsheim / Burg Layen",55452,49.9333,7.86667
"Eschau, Unterfranken",63863,49.82,9.2575
"Enger, Westfalen",32130,52.1390423112082,8.55903106872552
"Wackerow bei Greifswald",17498,54.10298,13.34431
Hesweiler,56865,50.05,7.28333
"Oersdorf bei Neumünster",24568,53.84017,9.99358
Lochum,57629,50.6167,7.86667
Hakeborn,39448,51.91886,11.36581
Schorssow,17166,53.6824,12.56654
Madlitz-Wilmersdorf,15518,52.3835248639967,14.2830333227539
"Osterhausen bei Lutherstadt Eisleben",06295,51.45451,11.50461
"Bad Liebenwerda Zobersdorf",04924,51.49236,13.40916
"Märkisch Buchholz",15748,52.10905,13.7650599999999
"Kürnbach (Baden)",75057,49.0775,8.84556
Florstadt,61197,50.3167,8.86667
Niederlauer,97618,50.2833,10.1833
"Neuendorf am Damm",39624,52.64323,11.44402
"Levenhagen Alt Ungnade",17498,54.07031,13.2926600000001
"Breitbrunn, Unterfranken",96151,50.0167,10.7
"Krems II",23827,53.98661,10.35549
Mudershausen,65623,50.2833,8.03333
Stallwang,94375,49.05,12.6667
Lauchheim,73466,48.8667,10.25
Mainhardt,74535,49.0761,9.55639
"Forst (Lausitz)",03149,51.73292,14.63242
"Hamm (Westfalen) Rhynern",59063,51.62989,7.85409000000004
"Hamm (Westfalen) Rhynern",59069,51.62989,7.85409000000004
Keppeshausen,54673,49.9667,6.16667
Gehlweiler,55490,49.8833,7.46667
"Breitenbrunn, Oberpfalz",92363,49.0833,11.6167
Alf,56859,50.05,7.11667
"Steffenshagen bei Bad Doberan",18209,54.10021,11.83327
Prenzlau,17291,53.31758,13.86279
Longuich,54340,49.8,6.78333
"Rohrbach bei Weimar, Thüringen",99439,51.0667,11.4
"Göttin, Kreis Herzogtum Lauenburg",21514,53.53398,10.70292
"Stromberg, Hunsrück",55442,49.95,7.76667
Reichertsheim,84437,48.2,12.2833
"Grammow Alt Stassow",18195,54.03514,12.5987700000001
"Ühlingen-Birkendorf",79777,47.7167,8.31667
"Winden, Rhein-Lahn-Kreis",56379,50.3333,7.83333
"Woltersdorf bei Magdeburg",39175,52.15513,11.77585
"Rothenstein bei Jena",07751,50.85,11.6
"Marlow bei Ribnitz-Damgarten Allerstorf",18337,54.1769474531384,12.5438551428223
"Röttenbach bei Schwabach",91187,49.15,11.0333
"Orlamünde",07768,50.7833,11.5167
Ebeleben,99713,51.2866820008331,10.7338149841308
Carmzow-Wallmow,17291,53.3665975710151,14.0668412857056
"Würzweiler",67808,49.65,7.86667
"Peterswald-Löffelscheid",56858,50.0,7.3
"Rötha",04571,51.2,12.4
"Herdecke an der Ruhr",58313,51.403301,7.43324000000007
"Vaterstetten Parsdorf",85599,48.1167,11.7833
Hardebek,24616,53.9884126357662,9.86934255118848
"Hönningen, Ahr",53506,50.4666667,6.95
"Mönchengladbach Odenkirchen",41199,51.2,6.43333
Ilsfeld,74360,49.0569,9.24444
Breydin,16230,52.7694,13.8153
"Mörel bei Hohenwestedt",24594,54.1124888716996,9.72631263311197
Drognitz,07338,50.5833,11.5667
Kaufering,86916,48.0833,10.8833
"Köthel (Stormarn)",22929,53.61075,10.51186
"Gars am Inn Au am Inn",83546,47.9926501,12.2535753
"Schwarzholz bei Stendal",39596,52.74797,11.9773
Witzwort,25889,54.4000633859804,8.98452703995698
Windischeschenbach,92670,49.7997,12.1589
"Selent, Holstein",24238,54.2905415285635,10.427672764659
"Pürgen",86932,48.0333,10.9167
Eberholzen,31079,52.0542,9.85257999999999
"Deuben bei Weißenfels",06682,51.1167,12.0667
Torgau,04860,51.55746,12.9916000000001
"Thuine, Emsl",49832,52.49884,7.48971000000006
Wackersdorf,92442,49.3167,12.1833
"Bad Teinach-Zavelstein",75385,48.7,8.68333
Monstab,04617,50.9928,12.3575
Braunfels,35619,50.5009,8.39557
Weilerswist,53919,50.7667,6.83333
"Hennef (Sieg)",53773,50.7833,7.28333
"Schernberg bei Ebeleben",99713,51.3281,10.7683500000001
Obernzenn,91619,49.45,10.4667
Nothweiler,76891,49.0667,7.8
Zadelsdorf,07937,50.6667,11.95
"Ober-Flörsheim",55234,49.6831,8.15528
Kraja,99752,51.45293,10.5196599999999
"Tiefenort Weißendiez",36460,50.8333,10.1667
"Hirschhorn / Pfalz",67732,49.5167,7.68333
Missen-Wilhams,87547,47.6,10.1167
"Parchim Kiekindemark",19370,53.3972861804682,11.780648803711
"Langenscheid, Rhein-Lahn-Kreis",65558,50.35,7.95
Rollwitz,17309,53.47235,13.97754
"Kühlungsborn, Ostseebad",18225,54.13393,11.75212
"Großfischlingen",67483,49.2689,8.17639
Meiningen,98617,50.5679,10.4152
"Holzkirchen, Oberbayern",83607,47.8833,11.7
"Linden, Holstein",25791,54.25236,9.18142
"Jürgenshagen bei Bützow",18246,53.95419,11.89563
"Lütjenholm",25842,54.6841190793887,9.02116857469083
"Braak bei Hamburg",22145,53.608496,10.246749
Malgersdorf,84333,48.5333,12.75
"Lalendorf Gremmelin",18279,53.78725,12.31836
Antdorf,82387,47.75,11.3
"Greifenberg, Ammersee",86926,48.0667,11.0833
Tschernitz,03130,51.57695,14.61526
"Schweinitz bei Zerbst",39279,52.1093,12.19853
"Bad Liebenwerda Prieschka",04924,51.4788,13.42543
"Sehlen, Rügen Mölln-Medow",18528,54.3764015794417,13.4136840637207
"Löwenstedt",25864,54.6213535328974,9.17072854936124
Puchow,17217,53.53432,13.06787
"Bad Arolsen",34454,51.37968,9.01217999999994
"Bischheim, Pfalz",67294,49.67,8.0325
"Hahn, Hunsrück",56850,49.9667,7.26667
"Lampertswalde bei Großenhain",01561,51.3134006842652,13.6750255767822
"Höchstädt im Fichtelgebirge",95186,50.1,12.0833
Aspisheim,55459,49.9,7.98333
"Wendlingen am Neckar",73240,48.6833,9.38333
"Hilgenroth, Westerwald",57612,50.7333,7.65
Bernsbach,08315,50.5833,12.7667
"Schönwald bei Lübben",15910,51.99122,13.7752
"Großmehring",85098,48.7667,11.5333
Juliusburg,21483,53.4164966852724,10.5067940810394
"Kirchdorf bei Sulingen",27245,52.59617,8.83703000000003
Bassenheim,56220,50.3667,7.46667
Schlaitdorf,72667,48.6,9.21667
"Neuhausen auf den Fildern",73765,48.6833,9.28333
"Mannheim Schwetzingerstadt",68161,49.4883,8.46472
"Mannheim Schwetzingerstadt",68165,49.4883,8.46472
Grasleben,38368,52.30585,11.0158300000001
"Werder (Havel) Kemnitz bei Potsdam",14542,52.41135,12.85623
Schierau,06779,51.74771,12.2832100000001
Reinhardshagen,34359,51.5073554039689,9.58910392578127
Filderstadt,70794,48.6667,9.21667
"Cammin bei Rostock Prangendorf",18195,54.01351,12.39603
"Dahlem bei Kall",53949,50.3833,6.55
Labrun,06922,51.67182,12.9666
"Papendorf bei Rostock",18059,54.03637,12.12964
"Groß Siemz",23923,53.8174,10.92883
"Schmiedefeld bei Neuhaus am Rennweg",98739,50.5333,11.2167
Wasdow,17179,53.99548,12.76806
Schwanewede,28790,53.22396,8.58969000000002
"Sprakebüll",25917,54.775692704,9.07702194452
"Wallen, Holstein",25788,54.286615332734,9.26941821034433
Potzehne,39638,52.44257,11.33898
"Stuttgart Hedelfingen",70327,48.7586,9.2557
"Stuttgart Hedelfingen",70329,48.7586,9.2557
Rockenberg,35519,50.4333,8.73333
"Bad Sooden-Allendorf",37242,51.270548154497,9.97341655548098
"Michelbach, Hunsrück",56288,50.0167,7.45
Ellweiler,55765,49.6167,7.15
Ober-Olm,55270,49.9372,8.18889
"Bickendorf, Eifel",54636,50.0333,6.5
"Neubrandenburg, Mecklenburg Broda",17033,53.5503852720596,13.2232696716309
"Kargow Federow",17192,53.4833531128453,12.7606430053711
Riegsee,82418,47.7,11.2333
"Papenburg Aschendorf, Stadt Papenburg",26871,53.0535598637496,7.33230333173833
Altbrandsleben,39387,52.0734724443827,11.2502975238037
"Rutsweiler an der Lauter",67752,49.5667,7.61667
"Tännesberg",92723,49.5333,12.3333
"Emmering bei Wasserburg am Inn",83550,48.0,12.05
Divitz-Spoldershagen,18314,54.3159890544904,12.6575507934572
Schongau,86956,47.8167,10.9
Demerath,54552,50.1833,6.95
"Mömbris",63776,50.0667,9.16667
"Stolzenau, Weser",31592,52.5079,9.03611
"Großkmehlen",01990,51.3831928647458,13.7329566772462
"Gremersdorf-Buchholz Grenzin",18461,54.16093,12.87976
Vielank,19303,53.23502,11.13973
"Schalkham bei Gerzen",84175,48.4833,12.4167
"Remda-Teichel Teichel",07407,50.7644,11.25
"Vöhringen (Iller)",89269,48.2833,10.0833
"Bad Bocklet",97708,50.2667,10.0833
"Neuruppin Gnewikow",16818,52.87915,12.8337
Zusamaltheim,86637,48.5333,10.6333
Zusamaltheim,89449,48.5333,10.6333
"Hartmannsdorf bei Eisenberg",07613,50.9667,11.9833
"Milower Land Bünsche",14715,52.49361,12.40374
Auma,07955,50.7,11.9
"Gransee Ziegelscheune",16775,53.01449,13.215283
"Schönborn, Niederlausitz",03253,51.5983205923862,13.4892711639404
"Groß Wüstenfelde Schwetzin",17168,53.859009103164,12.5669086456298
"Dähre",29413,52.79984,10.90926
Schkeuditz,04435,51.3945595453453,12.2241874920654
Muschwitz,06679,51.1936533061473,12.1196182434082
"Rödermark",63322,49.9936,8.81667
Mossautal,64756,49.6533,8.92889
Goddert,56244,50.55,7.73333
"Sankt Wolfgang",84427,48.2167,12.1333
Rietz-Neuendorf,15864,52.22904,14.17372
Rietz-Neuendorf,15526,52.22904,14.17372
Rietz-Neuendorf,15848,52.22904,14.17372
"Rodder bei Adenau",53520,50.4,6.86667
"Bülow bei Schwerin Prestin",19089,53.60078,11.80678
"Waldmünchen Albernhof bei Waldmünchen",93449,49.3666667,12.65
"Ringleben bei Artern",06556,51.36827,11.22142
"Preetz bei Stralsund Schmedshagen",18445,54.34933,13.01439
"Damm bei Parchim",19374,53.43992,11.7546
"Martinroda bei Ilmenau",98693,50.7167,10.8833
Heidesee,15754,52.28128,13.79809
Hottendorf,39638,52.5313,11.5339300000001
Milz,98631,50.373539798946,10.552614795915
Martinstein,55627,49.8,7.53333
"Runding bei Cham, Oberpfalz",93486,49.2167,12.7667
Garbsen,30827,52.43648,9.60527999999999
Garbsen,30823,52.43648,9.60527999999999
Garbsen,30826,52.43648,9.60527999999999
Dotternhausen,72359,48.2333,8.8
"Havelsee Marzahne",14798,52.51424,12.53454
"Uebigau-Wahrenbrück Langennaundorf",04938,51.60244,13.34225
Zempin,17459,54.06737,13.96479
Querstedt,39579,52.60121,11.66281
Dierbach,76889,49.0808,8.06722
Eschfeld,54619,50.1167,6.2
Lankau,23881,53.66918,10.66792
"Füssen",87629,47.5667,10.7
Wedderstedt,06458,51.83943,11.2452000000001
"Biberbach, Schwaben",86485,48.5167,10.8167
Sindelfingen,71063,48.7,9.01667
Sindelfingen,71065,48.7,9.01667
Sindelfingen,71067,48.7,9.01667
Sindelfingen,71069,48.7,9.01667
Altstrimmig,56858,50.1,7.3
"Koblenz am Rhein",56068,50.35,7.6
"Koblenz am Rhein",56070,50.35,7.6
"Koblenz am Rhein",56072,50.35,7.6
"Koblenz am Rhein",56073,50.35,7.6
"Koblenz am Rhein",56075,50.35,7.6
"Koblenz am Rhein",56076,50.35,7.6
"Koblenz am Rhein",56077,50.35,7.6
Spechbach,74937,49.3464,8.88333
Siegmundsburg,98749,50.4667,11.05
"Bergenhausen, Hunsrück",55469,50.0167,7.56667
Schnaitsee,83530,48.0667,12.3667
"Wiesen, Unterfranken",63831,50.1167,9.36667
Kirchbrak,37619,51.96307,9.57236
"Haltern am See",45721,51.744002557442,7.18218661376955
Heustreu,97618,50.35,10.25
"Tangermünde",39590,52.54993,11.9706
Kahlwinkel,06647,51.2167537623061,11.4831497962952
"Ilmenau, Thüringen",98693,50.6833,10.9
Wenddorf,39517,52.38436,11.74396
"Bad Köstritz",07586,50.9333,12.0167
Schnorbach,55497,49.9833,7.61667
"Gutach (Schwarzwaldbahn)",77793,48.25,8.21667
"Sulzberg, Allgäu",87477,47.6667,10.35
"Haßbergen",31626,52.7296,9.23009
Wulkau,39524,52.76252,12.06817
Gutenstetten,91468,49.6167,10.6333
"Bad Berleburg",57319,51.0386,8.41661
"Saal bei Ribnitz-Damgarten Hessenburg",18317,54.30134,12.54473
"Behren-Lübchin Viecheln",17179,54.01573,12.6523099999999
"Insel Hiddensee",18565,54.5509945276849,13.1063208148194
"Rahden, Westfalen",32369,52.4357332614461,8.61632667724609
"Köfering bei Regensburg",93096,48.9333,12.2
"Gamstädt",99192,50.95,10.8667
"Brandis bei Wurzen Beucha",04824,51.3224049809312,12.5633296161732
"Breege Lobkevitz",18556,54.60753,13.34561
"Lünen",44532,51.6106297597209,7.52842451324466
"Lünen",44534,51.6106297597209,7.52842451324466
"Lünen",44536,51.6106297597209,7.52842451324466
"Sulzdorf an der Lederhecke",97528,50.2333,10.5667
Schwifting,86940,48.05,10.9333
"Bad Urach",72574,48.5,9.4
Dietzenbach,63128,50.0167,8.78333
Reimershagen,18276,53.67182,12.17549
Wildetaube,07980,50.7167,12.1167
"Marienhagen bei Alfeld, Leine",31094,52.03701,9.68651999999997
Sirksfelde,23898,53.66528,10.50928
Tacherting,83342,48.0833,12.5667
Pinneberg,25421,53.66282,9.79665
Stackelitz,06862,52.00843,12.37603
"Dechow Röggelin",19217,53.72316,10.93891
"Schöngleina",07646,50.9167,11.7333
"Dettmannsdorf bei Bad Sülze Dammerstorf",18334,54.11869,12.47455
"Rostock Toitenwinkel",18146,54.11695,12.13897
"Rostock Toitenwinkel",18147,54.11695,12.13897
"Müllenbach bei Adenau",53520,50.3167,6.91667
"Mühlhausen im Täle",73347,48.5667,9.65
Kleinblittersdorf,66271,49.15,7.03333
"Bürgel, Thüringen",07616,50.95,11.75
"Nenndorf, Ostfriesland",26556,53.5964811885616,7.42599856079096
Edelsfeld,92265,49.5667,11.7
Ascheffel,24358,54.4308049913838,9.69823557040309
"Röhrnbach",94133,48.7333,13.5333
"Gnewitz bei Rostock",18195,54.07944,12.51062
"Hagen am Teutoburger Wald",49170,52.19727,7.97757999999999
Hainspitz,07607,50.95,11.8333
Aitern,79677,47.8,7.9
Todenroth,55481,49.9667,7.35
Baar-Ebenhausen,85107,48.6667,11.45
"Biersdorf am See",54636,50.0167,6.45
"Diedorf / Rhön",36452,50.6667,10.1333
"Sassnitz Werder",18546,54.528262,13.656685
Hattert,57644,50.6667,7.76667
"Wustrow bei Wesenberg Canow",17255,53.2013,12.91014
"Garz/Rügen Karnitz, Rügen",18574,54.353238,13.371813
"Fließem",54636,50.0167,6.53333
Golmsdorf,07751,50.9667,11.6667
"Velbert Velbert-Mitte",42549,51.3405829,7.0475515
